Game_ID,GAME_DATE,MATCHUP,WL,PTS,player_name,home_away_flag,opponent,game_date_parsed,rolling_pts_5,rolling_min_5,rolling_fga_5,rolling_fg_pct_5,days_since_last_game,back_to_back_flag
22300372,"DEC 20, 2023",DAL vs. LAC,L,28,Luka Dončić,1,LAC,2023-12-20,37.0,39.8,25.6,0.4984,2.0,0
22300398,"DEC 23, 2023",DAL vs. SAS,W,39,Luka Dončić,1,SAS,2023-12-23,35.6,39.8,26.4,0.4846,3.0,0
22300405,"DEC 25, 2023",DAL @ PHX,W,50,Luka Dončić,0,PHX,2023-12-25,36.8,37.6,26.2,0.495,2.0,0
22300420,"DEC 27, 2023",DAL vs. CLE,L,39,Luka Dončić,1,CLE,2023-12-27,39.0,38.6,25.8,0.5038,2.0,0
22300444,"DEC 30, 2023",DAL @ GSW,W,39,Luka Dončić,0,GSW,2023-12-30,38.8,38.6,26.0,0.4931999999999999,3.0,0
22300457,"JAN 01, 2024",DAL @ UTA,L,19,Luka Dončić,0,UTA,2024-01-01,39.0,39.0,27.0,0.4814,2.0,0
22300472,"JAN 03, 2024",DAL vs. POR,W,41,Luka Dončić,1,POR,2024-01-03,37.2,37.0,26.0,0.4693999999999999,2.0,0
22300501,"JAN 07, 2024",DAL vs. MIN,W,34,Luka Dončić,1,MIN,2024-01-07,37.6,36.8,24.8,0.497,4.0,0
22300515,"JAN 09, 2024",DAL vs. MEM,L,31,Luka Dončić,1,MEM,2024-01-09,34.4,35.8,25.0,0.4694,2.0,0
22300577,"JAN 17, 2024",DAL @ LAL,L,33,Luka Dončić,0,LAL,2024-01-17,32.8,35.6,23.4,0.4586,8.0,0
22300611,"JAN 22, 2024",DAL vs. BOS,L,33,Luka Dončić,1,BOS,2024-01-22,31.6,35.2,22.4,0.462,5.0,0
22300625,"JAN 24, 2024",DAL vs. PHX,L,34,Luka Dončić,1,PHX,2024-01-24,34.4,36.4,24.4,0.482,2.0,0
22300634,"JAN 26, 2024",DAL @ ATL,W,73,Luka Dončić,0,ATL,2024-01-26,33.0,38.0,25.0,0.4498,2.0,0
22300651,"JAN 27, 2024",DAL vs. SAC,L,28,Luka Dončić,1,SAC,2024-01-27,40.8,39.2,26.4,0.509,1.0,1
22300666,"JAN 29, 2024",DAL vs. ORL,W,45,Luka Dončić,1,ORL,2024-01-29,40.2,41.2,27.4,0.4923999999999999,2.0,0
22300702,"FEB 03, 2024",DAL vs. MIL,L,40,Luka Dončić,1,MIL,2024-02-03,42.6,42.6,27.2,0.4968,5.0,0
22300715,"FEB 05, 2024",DAL @ PHI,W,19,Luka Dončić,0,PHI,2024-02-05,44.0,43.0,26.4,0.5168,2.0,0
22300720,"FEB 06, 2024",DAL @ BKN,W,35,Luka Dončić,0,BKN,2024-02-06,41.0,42.4,24.6,0.5052,1.0,1
22300736,"FEB 08, 2024",DAL @ NYK,W,39,Luka Dončić,0,NYK,2024-02-08,33.4,42.0,23.4,0.4498,2.0,0
22300748,"FEB 10, 2024",DAL vs. OKC,W,32,Luka Dončić,1,OKC,2024-02-10,35.6,40.8,23.0,0.489,2.0,0
22300768,"FEB 12, 2024",DAL vs. WAS,W,26,Luka Dončić,1,WAS,2024-02-12,33.0,38.4,21.2,0.5132000000000001,2.0,0
22300785,"FEB 14, 2024",DAL vs. SAS,W,27,Luka Dončić,1,SAS,2024-02-14,30.2,37.4,19.2,0.5132000000000001,2.0,0
22300796,"FEB 22, 2024",DAL vs. PHX,W,41,Luka Dončić,1,PHX,2024-02-22,31.8,36.4,20.2,0.5432,8.0,0
22300819,"FEB 25, 2024",DAL @ IND,L,33,Luka Dončić,0,IND,2024-02-25,33.0,35.4,20.2,0.5508,3.0,0
22300832,"FEB 27, 2024",DAL @ CLE,L,45,Luka Dončić,0,CLE,2024-02-27,31.8,34.0,19.6,0.5376000000000001,2.0,0
22300844,"FEB 28, 2024",DAL @ TOR,W,30,Luka Dončić,0,TOR,2024-02-28,34.4,36.0,22.6,0.5262,1.0,1
22300859,"MAR 01, 2024",DAL @ BOS,L,37,Luka Dončić,0,BOS,2024-03-01,35.2,35.8,24.0,0.5218,2.0,0
22300871,"MAR 03, 2024",DAL vs. PHI,L,38,Luka Dončić,1,PHI,2024-03-03,37.2,37.0,25.0,0.5238,2.0,0
22300892,"MAR 05, 2024",DAL vs. IND,L,39,Luka Dončić,1,IND,2024-03-05,36.6,37.4,25.0,0.5237999999999999,2.0,0
22300904,"MAR 07, 2024",DAL vs. MIA,W,35,Luka Dončić,1,MIA,2024-03-07,37.8,39.4,26.8,0.5286,2.0,0
22300919,"MAR 09, 2024",DAL @ DET,W,39,Luka Dončić,0,DET,2024-03-09,35.8,39.2,25.8,0.5114000000000001,2.0,0
22300935,"MAR 11, 2024",DAL @ CHI,W,27,Luka Dončić,0,CHI,2024-03-11,37.6,39.4,26.0,0.5242,2.0,0
22300952,"MAR 13, 2024",DAL vs. GSW,W,21,Luka Dončić,1,GSW,2024-03-13,35.6,38.8,25.6,0.4904,2.0,0
22300978,"MAR 17, 2024",DAL vs. DEN,W,37,Luka Dončić,1,DEN,2024-03-17,32.2,36.8,23.8,0.4644,4.0,0
22300994,"MAR 19, 2024",DAL @ SAS,W,18,Luka Dončić,0,SAS,2024-03-19,31.8,36.2,23.2,0.4532,2.0,0
22301008,"MAR 21, 2024",DAL vs. UTA,W,34,Luka Dončić,1,UTA,2024-03-21,28.4,36.2,23.8,0.3976,2.0,0
22301041,"MAR 25, 2024",DAL @ UTA,W,29,Luka Dončić,0,UTA,2024-03-25,27.4,35.8,23.6,0.3848,4.0,0
22301047,"MAR 26, 2024",DAL @ SAC,W,28,Luka Dončić,0,SAC,2024-03-26,27.8,37.2,23.8,0.39,1.0,1
22301073,"MAR 29, 2024",DAL @ SAC,W,26,Luka Dončić,0,SAC,2024-03-29,29.2,37.6,23.8,0.4234,3.0,0
22301083,"MAR 31, 2024",DAL @ HOU,W,47,Luka Dončić,0,HOU,2024-03-31,27.0,37.8,21.2,0.4204,2.0,0
22300589,"APR 02, 2024",DAL @ GSW,L,30,Luka Dončić,0,GSW,2024-04-02,32.8,36.8,21.8,0.496,2.0,0
22301124,"APR 04, 2024",DAL vs. ATL,W,25,Luka Dončić,1,ATL,2024-04-04,32.0,37.6,21.6,0.5004,2.0,0
22301131,"APR 07, 2024",DAL vs. HOU,W,37,Luka Dončić,1,HOU,2024-04-07,31.2,36.8,21.8,0.481,3.0,0
22301144,"APR 09, 2024",DAL @ CHA,W,39,Luka Dončić,0,CHA,2024-04-09,33.0,39.4,22.4,0.484,2.0,0
22301161,"APR 10, 2024",DAL @ MIA,W,29,Luka Dončić,0,MIA,2024-04-10,35.6,38.2,24.6,0.5022,1.0,1
22400074,"OCT 24, 2024",DAL vs. SAS,W,28,Luka Dončić,1,SAS,2024-10-24,32.0,38.4,23.2,0.4604,197.0,0
22400095,"OCT 26, 2024",DAL @ PHX,L,40,Luka Dončić,0,PHX,2024-10-26,31.6,37.8,23.8,0.4324,2.0,0
22400110,"OCT 28, 2024",DAL vs. UTA,W,15,Luka Dončić,1,UTA,2024-10-28,34.6,38.2,23.8,0.4644,2.0,0
22400114,"OCT 29, 2024",DAL @ MIN,W,24,Luka Dončić,0,MIN,2024-10-29,30.2,35.8,24.0,0.3956,1.0,1
22400129,"OCT 31, 2024",DAL vs. HOU,L,29,Luka Dončić,1,HOU,2024-10-31,27.2,36.8,24.4,0.3656,2.0,0
22400153,"NOV 03, 2024",DAL vs. ORL,W,32,Luka Dončić,1,ORL,2024-11-03,27.2,37.2,24.8,0.3833999999999999,3.0,0
22400165,"NOV 04, 2024",DAL vs. IND,L,34,Luka Dončić,1,IND,2024-11-04,28.0,36.4,24.2,0.4114,1.0,1
22400176,"NOV 06, 2024",DAL vs. CHI,W,27,Luka Dončić,1,CHI,2024-11-06,26.8,37.0,24.0,0.3903999999999999,2.0,0
22400190,"NOV 08, 2024",DAL vs. PHX,L,30,Luka Dončić,1,PHX,2024-11-08,29.2,36.8,23.4,0.4291999999999999,2.0,0
22400208,"NOV 10, 2024",DAL @ DEN,L,24,Luka Dončić,0,DEN,2024-11-10,30.4,37.2,23.0,0.4431999999999999,2.0,0
22400007,"NOV 12, 2024",DAL @ GSW,L,31,Luka Dončić,0,GSW,2024-11-12,29.4,37.8,21.8,0.442,2.0,0
22400228,"NOV 14, 2024",DAL @ UTA,L,37,Luka Dončić,0,UTA,2024-11-14,29.2,39.6,22.8,0.4382,2.0,0
22400232,"NOV 16, 2024",DAL vs. SAS,W,16,Luka Dončić,1,SAS,2024-11-16,29.8,38.8,23.0,0.4671999999999999,2.0,0
22400024,"NOV 19, 2024",DAL vs. NOP,W,26,Luka Dončić,1,NOP,2024-11-19,27.6,38.0,22.4,0.458,3.0,0
22400312,"DEC 01, 2024",DAL @ POR,W,36,Luka Dončić,0,POR,2024-12-01,26.8,35.6,20.6,0.495,12.0,0
22400056,"DEC 03, 2024",DAL vs. MEM,W,37,Luka Dončić,1,MEM,2024-12-03,29.2,34.6,21.6,0.5252,2.0,0
22400326,"DEC 05, 2024",DAL @ WAS,W,21,Luka Dončić,0,WAS,2024-12-05,30.4,34.4,20.6,0.529,2.0,0
22400344,"DEC 07, 2024",DAL @ TOR,W,30,Luka Dončić,0,TOR,2024-12-07,27.2,33.2,19.0,0.5074,2.0,0
22401203,"DEC 10, 2024",DAL @ OKC,L,16,Luka Dončić,0,OKC,2024-12-10,30.0,35.2,19.8,0.5224,3.0,0
22401228,"DEC 15, 2024",DAL @ GSW,W,45,Luka Dončić,0,GSW,2024-12-15,28.0,37.2,19.6,0.4639999999999999,5.0,0
22400401,"DEC 23, 2024",DAL vs. POR,W,27,Luka Dončić,1,POR,2024-12-23,29.8,37.6,19.4,0.4782,8.0,0
22400406,"DEC 25, 2024",DAL vs. MIN,L,14,Luka Dončić,1,MIN,2024-12-25,27.8,35.6,18.8,0.4833999999999999,2.0,0
22200262,"NOV 23, 2022",MIN @ IND,W,0,Luka Garza,0,IND,2022-11-23,,,,,,0
22200370,"DEC 07, 2022",MIN vs. IND,W,4,Luka Garza,1,IND,2022-12-07,0.0,1.0,0.0,0.0,14.0,0
22200407,"DEC 12, 2022",MIN @ POR,L,2,Luka Garza,0,POR,2022-12-12,2.0,2.5,1.5,0.1665,5.0,0
22200423,"DEC 14, 2022",MIN @ LAC,L,0,Luka Garza,0,LAC,2022-12-14,2.0,3.0,1.3333333333333333,0.4443333333333333,2.0,0
22200449,"DEC 18, 2022",MIN vs. CHI,W,7,Luka Garza,1,CHI,2022-12-18,1.5,3.0,1.25,0.33325,4.0,0
22200456,"DEC 19, 2022",MIN vs. DAL,W,0,Luka Garza,1,DAL,2022-12-19,2.6,4.4,1.6,0.4666,1.0,1
22200482,"DEC 23, 2022",MIN @ BOS,L,2,Luka Garza,0,BOS,2022-12-23,2.6,4.8,1.8,0.4666,4.0,0
22200533,"DEC 30, 2022",MIN @ MIL,L,16,Luka Garza,0,MIL,2022-12-30,2.2,4.2,1.4,0.6,7.0,0
22200557,"JAN 02, 2023",MIN vs. DEN,W,9,Luka Garza,1,DEN,2023-01-02,5.0,7.0,2.8,0.525,3.0,0
22200571,"JAN 04, 2023",MIN vs. POR,W,14,Luka Garza,1,POR,2023-01-04,6.8,9.2,4.2,0.6,2.0,0
22200587,"JAN 06, 2023",MIN vs. LAC,W,2,Luka Garza,1,LAC,2023-01-06,8.2,9.8,4.6,0.6,2.0,0
22200645,"JAN 14, 2023",MIN vs. CLE,W,9,Luka Garza,1,CLE,2023-01-14,8.6,9.8,4.8,0.6,8.0,0
22200662,"JAN 16, 2023",MIN vs. UTA,L,3,Luka Garza,1,UTA,2023-01-16,10.0,11.6,5.6,0.5599999999999999,2.0,0
22200676,"JAN 18, 2023",MIN @ DEN,L,16,Luka Garza,0,DEN,2023-01-18,7.4,10.2,5.4,0.4635999999999999,2.0,0
22200680,"JAN 19, 2023",MIN vs. TOR,W,7,Luka Garza,1,TOR,2023-01-19,8.8,10.8,5.6,0.4774,1.0,1
22200696,"JAN 21, 2023",MIN vs. HOU,W,0,Luka Garza,1,HOU,2023-01-21,7.4,11.0,5.6,0.3974,2.0,0
22200746,"JAN 28, 2023",MIN vs. SAC,W,0,Luka Garza,1,SAC,2023-01-28,7.0,11.4,5.4,0.3974,7.0,0
22200774,"FEB 01, 2023",MIN vs. GSW,W,0,Luka Garza,1,GSW,2023-02-01,5.2,10.2,5.0,0.2373999999999999,4.0,0
22200790,"FEB 03, 2023",MIN vs. ORL,L,17,Luka Garza,1,ORL,2023-02-03,4.6,10.6,4.2,0.2088,2.0,0
22200820,"FEB 07, 2023",MIN @ DEN,L,19,Luka Garza,0,DEN,2023-02-07,4.8,9.2,4.2,0.2756,4.0,0
22200828,"FEB 08, 2023",MIN @ UTA,W,25,Luka Garza,0,UTA,2023-02-08,7.2,10.6,5.6,0.2556,1.0,1
22200841,"FEB 10, 2023",MIN @ MEM,L,0,Luka Garza,0,MEM,2023-02-10,12.2,14.4,8.0,0.394,2.0,0
22200916,"FEB 26, 2023",MIN @ GSW,L,7,Luka Garza,0,GSW,2023-02-26,12.2,14.0,7.6,0.394,16.0,0
22200980,"MAR 07, 2023",MIN vs. PHI,L,4,Luka Garza,1,PHI,2023-03-07,13.6,12.2,7.2,0.594,9.0,0
22201021,"MAR 13, 2023",MIN @ ATL,W,14,Luka Garza,0,ATL,2023-03-13,11.0,11.2,5.6,0.6384000000000001,6.0,0
22201058,"MAR 18, 2023",MIN @ TOR,L,0,Luka Garza,0,TOR,2023-03-18,10.0,10.6,4.6,0.7098,5.0,0
22201166,"APR 02, 2023",MIN vs. POR,L,0,Luka Garza,1,POR,2023-04-02,5.0,6.4,2.2,0.5714,15.0,0
22201214,"APR 08, 2023",MIN @ SAS,W,4,Luka Garza,0,SAS,2023-04-08,5.0,6.4,2.0,0.5714,6.0,0
22300104,"OCT 30, 2023",MIN @ ATL,L,2,Luka Garza,0,ATL,2023-10-30,4.4,6.8,2.8,0.4514,205.0,0
22300166,"NOV 08, 2023",MIN vs. NOP,W,5,Luka Garza,1,NOP,2023-11-08,4.0,6.0,2.8,0.4514,9.0,0
22300197,"NOV 15, 2023",MIN @ PHX,L,5,Luka Garza,0,PHX,2023-11-15,2.2,3.4,2.2,0.38,7.0,0
22300232,"NOV 22, 2023",MIN vs. PHI,W,1,Luka Garza,1,PHI,2023-11-22,3.2,3.8,2.8,0.43,7.0,0
22301221,"DEC 08, 2023",MIN @ MEM,W,0,Luka Garza,0,MEM,2023-12-08,3.4,3.8,3.0,0.43,16.0,0
22300367,"DEC 20, 2023",MIN @ PHI,L,0,Luka Garza,0,PHI,2023-12-20,2.6,3.2,2.2,0.35,12.0,0
22300485,"JAN 05, 2024",MIN @ HOU,W,2,Luka Garza,0,HOU,2024-01-05,2.2,3.4,2.2,0.15,16.0,0
22300582,"JAN 18, 2024",MIN vs. MEM,W,0,Luka Garza,1,MEM,2024-01-18,1.6,3.0,2.2,0.1,13.0,0
22300620,"JAN 24, 2024",MIN @ WAS,W,0,Luka Garza,0,WAS,2024-01-24,0.6,2.2,1.4,0.05,6.0,0
22300680,"JAN 31, 2024",MIN vs. DAL,W,8,Luka Garza,1,DAL,2024-01-31,0.4,2.0,1.2,0.05,7.0,0
22300709,"FEB 04, 2024",MIN vs. HOU,W,5,Luka Garza,1,HOU,2024-02-04,2.0,2.4,2.0,0.17,4.0,0
22300738,"FEB 08, 2024",MIN @ MIL,W,0,Luka Garza,0,MIL,2024-02-08,3.0,2.8,2.2,0.37,4.0,0
22300775,"FEB 13, 2024",MIN @ POR,W,5,Luka Garza,0,POR,2024-02-13,2.6,2.8,1.4,0.32,5.0,0
22300815,"FEB 24, 2024",MIN vs. BKN,W,0,Luka Garza,1,BKN,2024-02-24,3.6,3.4,1.8,0.42,11.0,0
22300932,"MAR 10, 2024",MIN @ LAL,L,9,Luka Garza,0,LAL,2024-03-10,3.6,3.2,1.8,0.42,15.0,0
22300974,"MAR 16, 2024",MIN @ UTA,W,9,Luka Garza,0,UTA,2024-03-16,3.8,4.2,1.8,0.38,6.0,0
22300987,"MAR 18, 2024",MIN @ UTA,W,8,Luka Garza,0,UTA,2024-03-18,4.6,6.0,3.2,0.2688,2.0,0
22300995,"MAR 19, 2024",MIN vs. DEN,L,11,Luka Garza,1,DEN,2024-03-19,6.2,7.6,4.2,0.3888,1.0,1
22301056,"MAR 27, 2024",MIN vs. DET,W,2,Luka Garza,1,DET,2024-03-27,7.4,11.2,6.0,0.3616,8.0,0
22301071,"MAR 29, 2024",MIN @ DEN,W,0,Luka Garza,0,DEN,2024-03-29,7.8,11.6,6.4,0.4616,2.0,0
22301108,"APR 03, 2024",MIN vs. TOR,W,16,Luka Garza,1,TOR,2024-04-03,6.0,9.8,5.4,0.3816,5.0,0
22301125,"APR 05, 2024",MIN @ PHX,L,2,Luka Garza,0,PHX,2024-04-05,7.4,9.0,5.6,0.4328,2.0,0
22301143,"APR 07, 2024",MIN @ LAL,W,0,Luka Garza,0,LAL,2024-04-07,6.2,7.6,5.4,0.3628,2.0,0
22301164,"APR 10, 2024",MIN @ DEN,L,0,Luka Garza,0,DEN,2024-04-10,4.0,3.6,3.4,0.29,3.0,0
22301194,"APR 14, 2024",MIN vs. PHX,L,9,Luka Garza,1,PHX,2024-04-14,3.6,3.8,3.0,0.19,4.0,0
22400146,"NOV 02, 2024",MIN @ SAS,L,0,Luka Garza,0,SAS,2024-11-02,5.4,4.6,3.6,0.39,202.0,0
22400162,"NOV 04, 2024",MIN vs. CHA,W,2,Luka Garza,1,CHA,2024-11-04,2.2,3.4,1.8,0.25,2.0,0
22400181,"NOV 07, 2024",MIN @ CHI,W,0,Luka Garza,0,CHI,2024-11-07,2.2,4.0,1.4,0.3,3.0,0
22400193,"NOV 08, 2024",MIN vs. POR,W,6,Luka Garza,1,POR,2024-11-08,2.2,4.0,1.6,0.3,1.0,1
22400318,"DEC 02, 2024",MIN vs. LAL,W,6,Luka Garza,1,LAL,2024-12-02,3.4,4.4,2.8,0.4,24.0,0
22400324,"DEC 04, 2024",MIN @ LAC,W,10,Luka Garza,0,LAC,2024-12-04,2.8,4.6,2.6,0.4,2.0,0
22400338,"DEC 06, 2024",MIN @ GSW,W,2,Luka Garza,0,GSW,2024-12-06,4.8,5.6,3.4,0.56,2.0,0
22401218,"DEC 15, 2024",MIN @ SAS,W,4,Luka Garza,0,SAS,2024-12-15,4.8,4.6,3.4,0.56,9.0,0
22400367,"DEC 19, 2024",MIN vs. NYK,L,5,Luka Garza,1,NYK,2024-12-19,5.6,4.8,3.2,0.76,4.0,0
22400519,"JAN 09, 2025",MIN @ ORL,W,4,Luka Garza,0,ORL,2025-01-09,5.4,6.0,2.8,0.76,21.0,0
22400548,"JAN 13, 2025",MIN @ WAS,W,0,Luka Garza,0,WAS,2025-01-13,5.0,5.4,2.8,0.76,4.0,0
22400578,"JAN 17, 2025",MIN @ NYK,W,0,Luka Garza,0,NYK,2025-01-17,3.0,4.0,2.0,0.6,4.0,0
22400601,"JAN 20, 2025",MIN @ MEM,L,0,Luka Garza,0,MEM,2025-01-20,2.6,3.8,1.6,0.5,3.0,0
22400634,"JAN 25, 2025",MIN vs. DEN,W,2,Luka Garza,1,DEN,2025-01-25,1.8,4.0,1.4,0.3,5.0,0
22400672,"JAN 29, 2025",MIN @ PHX,W,3,Luka Garza,0,PHX,2025-01-29,1.2,2.6,1.0,0.3,4.0,0
22400677,"JAN 30, 2025",MIN @ UTA,W,16,Luka Garza,0,UTA,2025-01-30,1.0,2.8,1.0,0.2,1.0,1
22400690,"FEB 01, 2025",MIN vs. WAS,L,0,Luka Garza,1,WAS,2025-02-01,4.2,5.4,2.4,0.35,2.0,0
22400704,"FEB 03, 2025",MIN vs. SAC,L,4,Luka Garza,1,SAC,2025-02-03,4.2,7.4,3.6,0.35,2.0,0
22400723,"FEB 05, 2025",MIN vs. CHI,W,4,Luka Garza,1,CHI,2025-02-05,5.0,7.6,4.6,0.39,2.0,0
22400729,"FEB 06, 2025",MIN vs. HOU,W,0,Luka Garza,1,HOU,2025-02-06,5.4,8.2,5.0,0.39,1.0,1
22400747,"FEB 08, 2025",MIN vs. POR,W,0,Luka Garza,1,POR,2025-02-08,4.8,7.8,4.6,0.29,2.0,0
22400133,"NOV 01, 2024",CLE vs. ORL,W,4,Luke Travers,1,ORL,2024-11-01,,,,,,0
22400154,"NOV 04, 2024",CLE vs. MIL,W,0,Luke Travers,1,MIL,2024-11-04,4.0,4.0,1.0,1.0,3.0,0
22400236,"NOV 17, 2024",CLE vs. CHA,W,0,Luke Travers,1,CHA,2024-11-17,2.0,3.5,0.5,0.5,13.0,0
22400252,"NOV 20, 2024",CLE vs. NOP,W,4,Luke Travers,1,NOP,2024-11-20,1.3333333333333333,3.0,0.3333333333333333,0.3333333333333333,3.0,0
22400275,"NOV 24, 2024",CLE vs. TOR,W,0,Luke Travers,1,TOR,2024-11-24,2.0,9.75,1.75,0.33325,4.0,0
22400351,"DEC 08, 2024",CLE @ MIA,L,0,Luke Travers,0,MIA,2024-12-08,1.6,8.0,1.4,0.2666,14.0,0
22200092,"OCT 30, 2022",SAS vs. MIN,W,5,Malaki Branham,1,MIN,2022-10-30,,,,,,0
22200114,"NOV 02, 2022",SAS vs. TOR,L,13,Malaki Branham,1,TOR,2022-11-02,5.0,19.0,7.0,0.143,3.0,0
22200126,"NOV 04, 2022",SAS vs. LAC,L,2,Malaki Branham,1,LAC,2022-11-04,9.0,21.0,9.0,0.2535,2.0,0
22200138,"NOV 05, 2022",SAS @ DEN,L,4,Malaki Branham,0,DEN,2022-11-05,6.666666666666667,18.666666666666668,7.0,0.28,1.0,1
22200239,"NOV 19, 2022",SAS @ LAC,L,3,Malaki Branham,0,LAC,2022-11-19,6.0,19.75,7.0,0.2815,14.0,0
22200247,"NOV 20, 2022",SAS @ LAL,L,0,Malaki Branham,0,LAL,2022-11-20,5.4,17.8,6.0,0.3252,1.0,1
22200282,"NOV 25, 2022",SAS vs. LAL,L,3,Malaki Branham,1,LAL,2022-11-25,4.4,15.2,5.4,0.2966,5.0,0
22200288,"NOV 26, 2022",SAS vs. LAL,L,8,Malaki Branham,1,LAL,2022-11-26,2.4,13.4,3.8,0.2904,1.0,1
22200319,"NOV 30, 2022",SAS @ OKC,L,7,Malaki Branham,0,OKC,2022-11-30,3.6,14.0,4.0,0.3738,4.0,0
22200333,"DEC 02, 2022",SAS vs. NOP,L,5,Malaki Branham,1,NOP,2022-12-02,4.2,13.2,3.8,0.4166,2.0,0
22200345,"DEC 04, 2022",SAS vs. PHX,L,8,Malaki Branham,1,PHX,2022-12-04,4.6,15.2,5.0,0.3666,2.0,0
22200375,"DEC 08, 2022",SAS vs. HOU,W,5,Malaki Branham,1,HOU,2022-12-08,6.2,19.0,6.0,0.4332000000000001,4.0,0
22200387,"DEC 10, 2022",SAS @ MIA,W,2,Malaki Branham,0,MIA,2022-12-10,6.6,21.2,6.8,0.4237999999999999,2.0,0
22200420,"DEC 14, 2022",SAS vs. POR,L,3,Malaki Branham,1,POR,2022-12-14,5.4,20.6,6.6,0.3404,4.0,0
22200439,"DEC 17, 2022",SAS vs. MIA,L,12,Malaki Branham,1,MIA,2022-12-17,4.6,18.4,6.2,0.2904,3.0,0
22200455,"DEC 19, 2022",SAS @ HOU,W,14,Malaki Branham,0,HOU,2022-12-19,6.0,18.4,5.6,0.4004,2.0,0
22200477,"DEC 22, 2022",SAS @ NOP,L,9,Malaki Branham,0,NOP,2022-12-22,7.2,17.8,5.4,0.4838,3.0,0
22200479,"DEC 23, 2022",SAS @ ORL,L,9,Malaki Branham,0,ORL,2022-12-23,8.0,17.0,5.2,0.5599999999999999,1.0,1
22200503,"DEC 26, 2022",SAS vs. UTA,W,20,Malaki Branham,1,UTA,2022-12-26,9.4,17.6,5.6,0.6534,3.0,0
22200511,"DEC 27, 2022",SAS @ OKC,L,5,Malaki Branham,0,OKC,2022-12-27,12.8,21.2,7.0,0.7306,1.0,1
22200527,"DEC 29, 2022",SAS vs. NYK,W,4,Malaki Branham,1,NYK,2022-12-29,11.4,21.8,7.0,0.6506000000000001,2.0,0
22200542,"DEC 31, 2022",SAS vs. DAL,L,6,Malaki Branham,1,DAL,2022-12-31,9.4,21.2,6.8,0.5292,2.0,0
22200555,"JAN 02, 2023",SAS @ BKN,L,9,Malaki Branham,0,BKN,2023-01-02,8.8,21.2,6.8,0.4958,2.0,0
22200568,"JAN 04, 2023",SAS @ NYK,L,2,Malaki Branham,0,NYK,2023-01-04,8.8,23.0,7.8,0.4158,2.0,0
22200585,"JAN 06, 2023",SAS vs. DET,W,14,Malaki Branham,1,DET,2023-01-06,5.2,22.4,7.0,0.3172,2.0,0
22200591,"JAN 07, 2023",SAS vs. BOS,L,10,Malaki Branham,1,BOS,2023-01-07,7.0,23.0,7.6,0.3372,1.0,1
22200608,"JAN 09, 2023",SAS @ MEM,L,12,Malaki Branham,0,MEM,2023-01-09,8.2,23.2,8.2,0.4086,2.0,0
22200623,"JAN 11, 2023",SAS @ MEM,L,4,Malaki Branham,0,MEM,2023-01-11,9.4,24.0,9.2,0.3996,2.0,0
22200635,"JAN 13, 2023",SAS vs. GSW,L,12,Malaki Branham,1,GSW,2023-01-13,8.4,22.4,8.2,0.3996,2.0,0
22200652,"JAN 15, 2023",SAS vs. SAC,L,5,Malaki Branham,1,SAC,2023-01-15,10.4,22.2,8.4,0.471,2.0,0
22200666,"JAN 17, 2023",SAS vs. BKN,W,4,Malaki Branham,1,BKN,2023-01-17,8.6,21.4,8.0,0.4376,2.0,0
22200687,"JAN 20, 2023",SAS vs. LAC,L,9,Malaki Branham,1,LAC,2023-01-20,7.4,21.4,8.0,0.3776,3.0,0
22200711,"JAN 23, 2023",SAS @ POR,L,9,Malaki Branham,0,POR,2023-01-23,6.8,20.0,7.0,0.42,3.0,0
22200729,"JAN 25, 2023",SAS @ LAL,L,11,Malaki Branham,0,LAL,2023-01-25,7.8,21.0,7.8,0.4288,2.0,0
22200735,"JAN 26, 2023",SAS @ LAC,L,5,Malaki Branham,0,LAC,2023-01-26,7.6,20.4,8.0,0.4176,1.0,1
22200748,"JAN 28, 2023",SAS vs. PHX,L,5,Malaki Branham,1,PHX,2023-01-28,7.6,21.2,8.0,0.4176,2.0,0
22200760,"JAN 30, 2023",SAS vs. WAS,L,6,Malaki Branham,1,WAS,2023-01-30,7.8,21.4,7.6,0.4276,2.0,0
22200775,"FEB 01, 2023",SAS vs. SAC,L,22,Malaki Branham,1,SAC,2023-02-01,7.2,21.4,7.6,0.3608,2.0,0
22200791,"FEB 03, 2023",SAS vs. PHI,L,26,Malaki Branham,1,PHI,2023-02-03,9.8,23.2,8.4,0.4104,2.0,0
22200811,"FEB 06, 2023",SAS @ CHI,L,15,Malaki Branham,0,CHI,2023-02-06,12.8,26.4,9.8,0.4592,3.0,0
22200826,"FEB 08, 2023",SAS @ TOR,L,4,Malaki Branham,0,TOR,2023-02-08,14.8,27.6,12.2,0.4591999999999999,2.0,0
22200835,"FEB 10, 2023",SAS @ DET,L,27,Malaki Branham,0,DET,2023-02-10,14.6,29.2,12.2,0.4591999999999999,2.0,0
22200850,"FEB 11, 2023",SAS @ ATL,L,10,Malaki Branham,0,ATL,2023-02-11,18.8,34.2,14.4,0.4867999999999999,1.0,1
22200858,"FEB 13, 2023",SAS @ CLE,L,18,Malaki Branham,0,CLE,2023-02-13,16.4,33.4,14.8,0.4018,2.0,0
22200873,"FEB 15, 2023",SAS @ CHA,L,23,Malaki Branham,0,CHA,2023-02-15,14.8,32.2,13.8,0.4096,2.0,0
22200891,"FEB 23, 2023",SAS @ DAL,L,23,Malaki Branham,0,DAL,2023-02-23,16.4,32.4,13.0,0.4858,8.0,0
